Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Maranhão;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Raposa;0,0;74,8;71,2;90,0;88,7;85,0;89,6;80,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;92,8;100,0;100,0;100,0
Riachão;0,0;0,0;0,0;0,0;16,4;49,6;49,9;48,4;82,1;79,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Ribamar Fiquene;0,0;0,0;0,0;0,0;0,0;0,0;99,7;96,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Rosário;20,0;59,0;58,1;66,8;84,6;83,3;82,2;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;98,5;100,0;100,0
Sambaíba;0,0;0,0;0,0;0,0;63,4;63,2;63,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;62,1;100,0;100,0;100,0
Santa Filomena do Maranhã;0,0;0,0;0,0;0,0;94,7;92,9;104,5;0,0;100,0;100,0;100,0;97,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santa Helena;0,0;31,9;83,0;81,1;92,4;90,7;92,8;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;92,5;100,0;100,0;100,0
Santa Inês;0,0;0,0;0,0;44,9;44,3;43,8;77,9;77,0;75,7;73,4;72,5;80,4;61,9;61,3;88,2;100,0;100,0;98,9;94,1;81,8
Santa Luzia;0,0;0,0;48,7;33,9;33,6;47,7;113,9;99,9;100,0;100,0;96,6;93,2;92,6;92,1;86,9;91,1;97,1;100,0;100,0;100,0
Santa Luzia do Paruá;0,0;0,0;0,0;0,0;0,0;90,9;94,1;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santa Quitéria do Maranhã;0,0;0,0;0,0;0,0;0,0;98,9;97,9;63,4;97,4;94,5;93,4;94,5;93,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santa Rita;0,0;65,5;63,0;66,1;63,7;84,1;88,7;96,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santana do Maranhão;0,0;0,0;0,0;0,0;0,0;68,4;99,2;0,0;98,2;95,0;92,7;88,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santo Amaro do Maranhão;0,0;0,0;0,0;0,0;0,0;80,7;82,8;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Santo Antônio dos Lopes;23,6;23,7;97,1;97,8;97,9;98,1;97,9;97,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Benedito do Rio Preto;0,0;0,0;60,6;60,2;79,8;79,3;99,3;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Bento;21,1;20,6;20,1;68,5;86,0;89,2;90,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Bernardo;0,0;0,0;0,0;0,0;0,0;82,7;81,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;86,8;98,5;100,0;97,4
São Domingos do Azeitão;0,0;0,0;0,0;0,0;0,0;102,0;110,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Domingos do Maranhão;0,0;0,0;0,0;0,0;40,8;40,8;109,6;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Félix de Balsas;0,0;0,0;97,1;96,3;95,3;96,4;90,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Francisco do Brejão;0,0;0,0;0,0;0,0;0,0;78,0;90,6;100,0;100,0;100,0;100,0;100,0;98,5;96,3;93,9;92,1;90,4;89,0;58,4;88,8
São Francisco do Maranhão;0,0;26,5;26,4;26,4;26,4;26,4;97,9;100,0;100,0;100,0;100,0;100,0;100,0;86,7;100,0;100,0;100,0;100,0;100,0;100,0
São João Batista;0,0;70,9;70,7;70,4;70,2;70,0;106,1;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São João do Carú;0,0;0,0;0,0;0,0;0,0;81,6;82,1;0,0;84,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São João do Paraíso;0,0;0,0;0,0;32,2;32,2;32,1;96,1;87,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São João do Soter;0,0;0,0;0,0;65,2;64,3;63,4;109,0;0,0;100,0;80,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São João dos Patos;0,0;14,4;0,0;14,3;14,2;96,4;97,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São José de Ribamar;2,7;10,4;48,5;55,1;54,0;52,9;54,3;61,5;76,2;73,7;71,7;52,9;52,1;59,7;72,9;70,0;71,3;70,6;88,0;90,0
São José dos Basílios;45,3;0,0;0,0;45,4;45,5;45,6;91,2;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Luís;3,9;3,9;17,9;18,7;23,2;30,0;31,7;30,8;31,0;28,3;32,2;28,6;27,9;33,7;33,8;35,7;34,1;35,0;34,8;35,0
São Luís Gonzaga do Maran;0,0;0,0;30,4;61,7;62,6;102,0;117,1;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Mateus do Maranhão;0,0;9,6;28,4;37,4;37,1;98,6;107,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Pedro da Água Branca;0,0;0,0;0,0;0,0;0,0;59,2;58,7;0,0;0,0;90,5;90,1;86,0;85,4;28,3;56,2;83,8;83,4;83,1;82,7;54,6
São Pedro dos Crentes;0,0;0,0;82,3;81,6;81,0;80,4;79,8;0,0;85,8;83,4;100,0;78,0;77,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Raimundo das Mangabei;0,0;0,0;0,0;0,0;0,0;41,9;92,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Raimundo do Doca Beze;0,0;0,0;120,3;124,0;127,8;131,9;135,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Roberto;0,0;0,0;71,6;69,3;67,2;84,6;83,5;100,0;100,0;100,0;100,0;100,0;56,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0
São Vicente Ferrer;18,3;18,1;17,9;88,3;96,4;96,1;98,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Satubinha;0,0;0,0;0,0;0,0;0,0;87,5;93,6;67,2;100,0;100,0;100,0;100,0;84,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Senador Alexandre Costa;78,5;77,1;75,8;74,5;73,2;72,0;80,2;0,0;100,0;100,0;100,0;67,3;99,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Senador La Rocque;0,0;0,0;0,0;0,0;0,0;91,0;91,5;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Serrano do Maranhão;0,0;0,0;0,0;0,0;0,0;68,3;46,2;0,0;97,9;94,9;31,1;94,6;93,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Sítio Novo;0,0;22,0;21,8;64,7;64,0;84,5;83,7;42,6;66,6;100,0;100,0;81,2;100,0;99,8;98,9;100,0;100,0;100,0;100,0;100,0
Sucupira do Norte;0,0;0,0;65,0;65,1;65,2;65,3;65,4;65,9;67,4;98,3;98,2;99,1;99,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Sucupira do Riachão;0,0;0,0;0,0;0,0;0,0;99,8;104,3;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Tasso Fragoso;0,0;0,0;0,0;49,6;48,7;47,8;46,9;100,0;100,0;100,0;100,0;88,5;87,3;86,2;84,9;100,0;100,0;100,0;100,0;100,0
Timbiras;0,0;0,0;0,0;0,0;37,6;37,5;74,7;71,5;100,0;100,0;100,0;98,6;73,6;61,1;85,1;97,0;96,8;48,3;60,2;59,4
Timon;7,8;51,0;50,1;95,8;95,7;94,1;97,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Trizidela do Vale;0,0;0,0;0,0;59,1;58,3;92,3;92,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Tufilândia;0,0;0,0;0,0;0,0;0,0;100,3;99,6;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Tuntum;9,5;9,4;93,0;95,8;95,4;94,3;97,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Turiaçu;0,0;0,0;0,0;0,0;0,0;10,4;41,4;29,1;53,1;61,9;61,5;61,0;60,6;60,3;59,9;69,6;89,2;88,8;88,6;87,5
Turilândia;0,0;0,0;55,1;53,5;52,0;67,5;99,4;0,0;100,0;100,0;100,0;100,0;100,0;100,0;99,8;100,0;100,0;100,0;100,0;100,0
Tutóia;0,0;0,0;0,0;0,0;0,0;58,0;77,8;83,5;100,0;100,0;100,0;100,0;100,0;100,0;99,1;97,7;96,4;100,0;100,0;100,0
Urbano Santos;0,0;0,0;0,0;17,1;16,6;48,1;46,6;100,0;100,0;100,0;100,0;70,2;96,2;84,4;77,1;75,8;74,7;74,0;73,1;73,7
Vargem Grande;19,4;18,6;17,9;17,2;16,6;64,3;83,5;95,7;100,0;100,0;98,3;100,0;49,8;57,5;69,1;67,8;66,7;68,1;79,4;80,3
Viana;0,0;15,0;37,1;36,8;36,5;36,1;95,9;100,0;100,0;100,0;100,0;100,0;100,0;89,2;100,0;100,0;100,0;100,0;100,0;100,0
Vila Nova dos Martírios;0,0;0,0;0,0;41,7;39,5;37,5;81,1;92,7;79,6;77,0;75,1;61,3;59,4;57,8;55,9;54,5;79,9;52,2;76,8;100,0
Vitória do Mearim;11,3;11,2;11,1;11,0;32,9;65,3;115,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Vitorino Freire;0,0;35,4;32,3;53,9;53,9;54,0;93,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Zé Doca;0,0;0,0;36,9;36,6;86,8;86,0;113,5;100,0;100,0;37,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Maranhão;4,4;13,6;27,4;37,0;45,1;61,0;74,9;57,5;79,3;79,4;81,4;79,3;77,3;78,8;82,6;83,7;82,9;83,6;84,6;84,3
Nordeste;22,3;31,8;41,8;46,4;52,8;58,3;64,3;60,7;71,0;71,0;72,7;73,4;73,2;75,0;78,0;78,6;79,3;79,3;80,4;80,2
Brasil;14,8;20,9;29,4;33,1;37,1;40,3;44,7;41,7;50,4;50,8;52,4;53,8;55,1;56,3;59,7;61,6;62,8;62,5;64,7;63,8
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
